Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8700/3_hu8;8700/3 Nebennierenmarks-Paragangliom [C74.1];8700/3 Nebennierenmarks-Paragangliom [C74.1];1207
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8700/3_n57;8700/3 Kombiniertes Phäochromozytom [C74.1], Phäochromoblastom [C74.1];8700/3 Kombiniertes Phäochromozytom [C74.1], Phäochromoblastom [C74.1];1206
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8700/3_qce;8700/3 Chromaffinom;8700/3 Chromaffinom;1205
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8710/3_Gas;8710/3 Glomoid-Sarkom;8710/3 Glomoid-Sarkom;1209
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8710/3_jWJ;8710/3 Glomangiosarkom;8710/3 Glomangiosarkom;1208
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8711/0_/lm;8711/0 Glomustumor o.n.A.;8711/0 Glomustumor o.n.A.;1210
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8711/1_EiR;8711/1 Glomangiomatose;8711/1 Glomangiomatose;1211
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8711/1_NEN;8711/1 Glomustumor mit unsicherem malignem Potential;8711/1 Glomustumor mit unsicherem malignem Potential;1212
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8711/3_ORS;8711/3 Maligner Glomustumor;8711/3 Maligner Glomustumor;1213
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8712/0_P2X;8712/0 Glomangiom;8712/0 Glomangiom;1214
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8713/0_Glg;8713/0 Glomangiomyom;8713/0 Glomangiomyom;1215
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8714/0_fE1;8714/0 Benignes PECom;8714/0 Benignes PECom;1217
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8714/0_Jbz;8714/0 Benigner perivaskulärer Epitheloidtumor;8714/0 Benigner perivaskulärer Epitheloidtumor;1216
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8714/3_Cx7;8714/3 Malignes PECom;8714/3 Malignes PECom;1219
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8714/3_Shr;8714/3 Maligner perivaskulärer Epitheloidtumor;8714/3 Maligner perivaskulärer Epitheloidtumor;1218
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_+Wk;8720/0 Konjunktivaler Nävus [C69.0];8720/0 Konjunktivaler Nävus [C69.0];1222
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_31Q;8720/0 Nävus o.n.A. [C44.-];8720/0 Nävus o.n.A. [C44.-];1226
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_5Z+;8720/0 Naevus spilus [C44.-];8720/0 Naevus spilus [C44.-];1225
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_c66;8720/0 Melanozytennävus o.n.A. [C44.-];8720/0 Melanozytennävus o.n.A. [C44.-];1223
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_f3M;8720/0 Tief infiltrierender Nävus [C44.-];8720/0 Tief infiltrierender Nävus [C44.-];1227
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_Id6;8720/0 Pigmentierter Nävus o.n.A. [C44.-];8720/0 Pigmentierter Nävus o.n.A. [C44.-];1220
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_La9;8720/0 Haarnävus [C44.-];8720/0 Haarnävus [C44.-];1135
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_ni0;8720/0 Kombinierter Nävus [C44.-];8720/0 Kombinierter Nävus [C44.-];1221
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_wBu;8720/0 Meyerson-Nävus [C44.-];8720/0 Meyerson-Nävus [C44.-];1224
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/0_wI2;8720/0 Genitaler Nävus;8720/0 Genitaler Nävus;1091
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/2_laY;8720/2 Melanoma in situ;8720/2 Melanoma in situ;1228
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/3_9U2;8720/3 Nävoides Melanom [C44.-];8720/3 Nävoides Melanom [C44.-];1232
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/3_lGQ;8720/3 Melanom o.n.A;8720/3 Melanom o.n.A;1230
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/3_pnB;8720/3 Meningeales Melanom [C70.-];8720/3 Meningeales Melanom [C70.-];1231
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8720/3_Rr9;8720/3 Malignes Melanom o.n.A. (Exkl.: Juveniles Melanom [8770/0]);8720/3 Malignes Melanom o.n.A. (Exkl.: Juveniles Melanom [8770/0]);1229
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8721/3_jiR;8721/3 Noduläres malignes Melanom (NM) [C44.-];8721/3 Noduläres malignes Melanom (NM) [C44.-];1233
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8722/0_GdG;8722/0 Ballonzellnävus [C44.-];8722/0 Ballonzellnävus [C44.-];1234
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8722/3_j3O;8722/3 Ballonzellmelanom [C44.-];8722/3 Ballonzellmelanom [C44.-];1235
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8723/0_/gt;8723/0 Halonävus [C44.-];8723/0 Halonävus [C44.-];1236
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8723/0_lIq;8723/0 Regressiver Nävus [C44.-];8723/0 Regressiver Nävus [C44.-];1237
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8723/3_I6s;8723/3 Malignes Melanom in Regression [C44.-];8723/3 Malignes Melanom in Regression [C44.-];1238
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8725/0_SLv;8725/0 Neuronävus [C44.-];8725/0 Neuronävus [C44.-];1239
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8726/0_5DW;8726/0 Melanozytom des Augapfels [C69.4];8726/0 Melanozytom des Augapfels [C69.4];1241
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8726/0_w6S;8726/0 Melanozytom o.n.A. (siehe auch8780/1);8726/0 Melanozytom o.n.A. (siehe auch8780/1);1242
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8726/0_wNX;8726/0 Großzelliger Nävus [C69.4];8726/0 Großzelliger Nävus [C69.4];1240
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8727/0_eSz;8727/0 Dysplastischer Nävus [C44.-];8727/0 Dysplastischer Nävus [C44.-];1243
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8728/0_vuI;8728/0 Diffuse Melanozytose [C70.9];8728/0 Diffuse Melanozytose [C70.9];1245
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8728/0_zrR;8728/0 Meningeale Melanozytose [C70.9];8728/0 Meningeale Melanozytose [C70.9];1244
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8728/1_5es;8728/1 Meningeales Melanozytom [C70.9];8728/1 Meningeales Melanozytom [C70.9];1246
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8728/3_BKa;8728/3 Meningeale Melanomatose [C70.9];8728/3 Meningeale Melanomatose [C70.9];1247
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8730/0_1lu;8730/0 Nichtpigmentierter Nävus [C44.-];8730/0 Nichtpigmentierter Nävus [C44.-];1248
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8730/0_AIE;8730/0 Achromer Nävus [C44.-];8730/0 Achromer Nävus [C44.-];1249
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8730/3_RYe;8730/3 Amelanotisches malignes Melanom [C44.-];8730/3 Amelanotisches malignes Melanom [C44.-];1250
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8740/0_8Qh;8740/0 Intraepidermaler Nävus [C44.-];8740/0 Intraepidermaler Nävus [C44.-];1252
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8740/0_E1B;8740/0 Junktionaler Nävus o.n.A. [C44.-];8740/0 Junktionaler Nävus o.n.A. [C44.-];1251
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8740/0_KoS;8740/0 Junktions-Nävus [C44.-];8740/0 Junktions-Nävus [C44.-];1253
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8740/3_y8g;8740/3 Malignes Melanom in Junktions-Nävus [C44.-];8740/3 Malignes Melanom in Junktions-Nävus [C44.-];1254
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8741/2_1MA;8741/2 Prämaligne Melanose o.n.A. [C44.-];8741/2 Prämaligne Melanose o.n.A. [C44.-];1255
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8741/3_1WY;8741/3 Malignes Melanom in prämaligner Melanose [C44.-];8741/3 Malignes Melanom in prämaligner Melanose [C44.-];1256
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/0_e4U;8742/0 Lentiginöser melanozytischer Nävus [C44.-];8742/0 Lentiginöser melanozytischer Nävus [C44.-];1257
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/0_xNr;8742/0 Einfache Lentigo [C44.-], Lentigo simplex [C44.-];8742/0 Einfache Lentigo [C44.-], Lentigo simplex [C44.-];1258
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/2_ORn;8742/2 Lentigo maligna [C44.-];8742/2 Lentigo maligna [C44.-];1259
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/2_rTR;8742/2 Hutchinson-Pigmentfleck o.n.A. [C44.-];8742/2 Hutchinson-Pigmentfleck o.n.A. [C44.-];1260
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/3 LMM;8742/3 LMM;8742/3 LMM;1072
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/3_jXD;8742/3 Malignes Melanom in Hutchinson-Melanose [C44.-];8742/3 Malignes Melanom in Hutchinson-Melanose [C44.-];1262
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8742/3_kz3;8742/3 Lentigo-maligna-Melanom [C44.-];8742/3 Lentigo-maligna-Melanom [C44.-];1261
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8743/3_/Tu;8743/3 Melanom nach geringem kumulativem Sonnenschaden [C44.-];8743/3 Melanom nach geringem kumulativem Sonnenschaden [C44.-];1263
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8743/3_J8C;8743/3 Oberflächlich spreitendes Melanom [C44.-], Superficial spreading melanoma, SSM;8743/3 Oberflächlich spreitendes Melanom [C44.-], Superficial spreading melanoma, SSM;1264
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8744/0_s2T;8744/0 Akraler Nävus [C44.-];8744/0 Akraler Nävus [C44.-];1265
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8744/3_g54;8744/3 Akral-lentiginöses malignes Melanom [C44.-];8744/3 Akral-lentiginöses malignes Melanom [C44.-];1267
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8744/3_mfz;8744/3 Akrales Melanom [C44.-];8744/3 Akrales Melanom [C44.-];1266
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8745/3_d+Q;8745/3 Desmoplastisches amelanotisches Melanom [C44.-];8745/3 Desmoplastisches amelanotisches Melanom [C44.-];1269
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8745/3_mtB;8745/3 Desmoplastisches Melanom o.n.A. [C44.-];8745/3 Desmoplastisches Melanom o.n.A. [C44.-];1268
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8745/3_SQ4;8745/3 Neurotropes malignes Melanom [C44.-];8745/3 Neurotropes malignes Melanom [C44.-];1270
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8746/3_CWu;8746/3 Mukosal-lentiginöses Melanom;8746/3 Mukosal-lentiginöses Melanom;1271
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8750/0_2DI;8750/0 Intradermaler Nävus [C44.-];8750/0 Intradermaler Nävus [C44.-];1273
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8750/0_NYe;8750/0 Stromaler Nävus;8750/0 Stromaler Nävus;1274
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8750/0_Wlb;8750/0 Dermaler Nävus [C44.-];8750/0 Dermaler Nävus [C44.-];1272
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8760/0_Ljy;8760/0 Dermaler und epidermaler Nävus [C44.-];8760/0 Dermaler und epidermaler Nävus [C44.-];1276
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8760/0_yGg;8760/0 Compound-Nävus [C44.-];8760/0 Compound-Nävus [C44.-];1275
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8761/0_50r;8761/0 Kongenitaler melanozytischer Nävus o.n.A. [C44.-];8761/0 Kongenitaler melanozytischer Nävus o.n.A. [C44.-];1277
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8761/1_7W8;8761/1 Mittelgroßer- und Riesennävus [C44.-];8761/1 Mittelgroßer- und Riesennävus [C44.-];1279
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8761/1_CLP;8761/1 Pigmentierter Riesennävus o.n.A. [C44.-];8761/1 Pigmentierter Riesennävus o.n.A. [C44.-];1278
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8761/3_qSI;8761/3 Malignes Melanom in pigmentiertem Riesennävus [C44.-];8761/3 Malignes Melanom in pigmentiertem Riesennävus [C44.-];1281
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8761/3_ZcY;8761/3 Malignes Melanom in kongenitalem Melanozytennävus [C44.-];8761/3 Malignes Melanom in kongenitalem Melanozytennävus [C44.-];1280
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8762/1_p/3;8762/1 Proliferative dermale Läsion in kongenitalem Nävus [C44.-];8762/1 Proliferative dermale Läsion in kongenitalem Nävus [C44.-];1282
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8762/1_Zqz;8762/1 Proliferativer Knoten in kongenitalem Nävus [C44.-];8762/1 Proliferativer Knoten in kongenitalem Nävus [C44.-];1283
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_2iB;8770/0 Spitz-Nävus o.n.A. [C44.-];8770/0 Spitz-Nävus o.n.A. [C44.-];1289
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_lNu;8770/0 Atypischer Spitz-Nävus [C44.-];8770/0 Atypischer Spitz-Nävus [C44.-];1285
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_NmD;8770/0 Juveniler Nävus [C44.-];8770/0 Juveniler Nävus [C44.-];1286
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_ofX;8770/0 Juveniles Melanom [C44.-];8770/0 Juveniles Melanom [C44.-];1287
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_qGD;8770/0 Pigmentierter Spindelzellnävus (Reed) [C44.-], Pigmentierter Spindelzell-Spitz-Nävus [C44.-];8770/0 Pigmentierter Spindelzellnävus (Reed) [C44.-], Pigmentierter Spindelzell-Spitz-Nävus [C44.-];1288
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/0_qym;8770/0 Epitheloid- und Spindelzellnävus [C44.-];8770/0 Epitheloid- und Spindelzellnävus [C44.-];1284
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/3_mJ+;8770/3 Gemischtes Epitheloid- und Spindelzellmelanom, Spitz-Melanom [C44.-];8770/3 Gemischtes Epitheloid- und Spindelzellmelanom, Spitz-Melanom [C44.-];1291
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/3_wnF;8770/3 Gemischtes Epitheloid- und Spindelzellmelanom, Spitzoides Melanom [C44.-];8770/3 Gemischtes Epitheloid- und Spindelzellmelanom, Spitzoides Melanom [C44.-];1292
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8770/3_ZU7;8770/3 Maligner Spitz-Tumor [C44.-];8770/3 Maligner Spitz-Tumor [C44.-];1290
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8771/0_wNv;8771/0 Epitheloidzellnävus [C44.-];8771/0 Epitheloidzellnävus [C44.-];1293
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8771/3_zgP;8771/3 Epitheloidzellmelanom;8771/3 Epitheloidzellmelanom;1294
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8772/0_ta9;8772/0 Spindelzellnävus o.n.A. [C44.-];8772/0 Spindelzellnävus o.n.A. [C44.-];1295
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8772/3_lLr;8772/3 Spindelzellmelanom o.n.A.;8772/3 Spindelzellmelanom o.n.A.;1296
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8773/3_dxv;8773/3 Spindelzellmelanom Typ A [C69.-];8773/3 Spindelzellmelanom Typ A [C69.-];1297
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8774/3_nkE;8774/3 Spindelzellmelanom Typ B [C69.-];8774/3 Spindelzellmelanom Typ B [C69.-];1298
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/0_cV8;8780/0 Blauer Nävus o.n.A. [C44.-];8780/0 Blauer Nävus o.n.A. [C44.-];1299
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/0_LTa;8780/0 Blauer Nävus (Jadassohn) [C44.-];8780/0 Blauer Nävus (Jadassohn) [C44.-];1300
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/1_Dcy;8780/1 Epitheloider blauer Nävus [C44.-];8780/1 Epitheloider blauer Nävus [C44.-];1302
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/1_Gzf;8780/1 Pigmentiertes epitheloides Melanozytom [C44.-];8780/1 Pigmentiertes epitheloides Melanozytom [C44.-];1301
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/3_ruJ;8780/3 Maligner blauer Nävus [C44.-];8780/3 Maligner blauer Nävus [C44.-];1303
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8780/3_YsI;8780/3 Melanom in blauem Nävus [C44.-];8780/3 Melanom in blauem Nävus [C44.-];1304
